office,town,candidate,party,votes,vote_percent
Attorney General,Danbury,William Tong,D,10688,52.27%
Attorney General,Danbury,Jessica Kordas,R,9094,44.47%
Attorney General,Danbury,A.P. Pascarella,IND,235,1.15%
Attorney General,Danbury,William Tong,WF,330,1.61%
Attorney General,Danbury,Ken Krayeske,G,101,0.49%
Judge of Probate 43,Danbury,"Joseph DaSilva, Jr.",D,10702,52.51%
Judge of Probate 43,Danbury,Dom Chieffalo,R,9680,47.49%
Registrar of Voters,Danbury,Joan G. Bielizna,D,10612,52.18%
Registrar of Voters,Danbury,Mary Ann Doran,R,9724,47.82%
Governor and Lieutenant Governor,Darien,Ned Lamont and Susan Bysiewicz,D,4681,51.95%
Governor and Lieutenant Governor,Darien,Bob Stefanowski and Laura Devlin,R,4254,47.21%
Governor and Lieutenant Governor,Darien,Ned Lamont and Susan Bysiewicz,GFCT,13,0.14%
Governor and Lieutenant Governor,Darien,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,22,0.24%
Governor and Lieutenant Governor,Darien,Ned Lamont and Susan Bysiewicz,WF,41,0.45%
Governor and Lieutenant Governor,Darien,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Darien,Richard Blumenthal,D,4546,50.91%
United States Senator,Darien,Leora R. Levy,R,4323,48.42%
United States Senator,Darien,Richard Blumenthal,WF,60,0.67%
United States Senator,Darien,John Anderson,WI,0,0.00%
United States Senator,Darien,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 04,Darien,Jim Himes,D,3894,43.08%
Representative in Congress 04,Darien,Jayme Stevenson,R,5024,55.59%
Representative in Congress 04,Darien,Jayme Stevenson,IND,120,1.33%
State Senate 25,Darien,Bob Duff,D,1983,46.02%
State Senate 25,Darien,Daniel Miressi,R,2216,51.43%
State Senate 25,Darien,Lisa Brinton,IND,81,1.88%
State Senate 25,Darien,Bob Duff,WF,29,0.67%
State Senate 26,Darien,Ceci Maher,D,797,47.05%
State Senate 26,Darien,Toni Boucher,R,868,51.24%
State Senate 26,Darien,Toni Boucher,IND,29,1.71%
State Senate 27,Darien,Pat Billie Miller,D,1253,44.20%
State Senate 27,Darien,Michael Battinelli,R,1582,55.80%
State Representative 125,Darien,Victor Alvarez,D,142,37.17%
State Representative 125,Darien,Tom O'Dea,R,240,62.83%
State Representative 141,Darien,Tracy Marra,R,5221,88.67%
State Representative 141,Darien,Tracy Marra,IND,667,11.33%
Secretary of the State,Darien,Stephanie Thomas,D,4102,46.66%
Secretary of the State,Darien,Dominic Rapini,R,4456,50.68%
Secretary of the State,Darien,Cynthia R. Jennings,IND,184,2.09%
Secretary of the State,Darien,Stephanie Thomas,WF,50,0.57%
Treasurer,Darien,Erick Russell,D,3414,39.20%
Treasurer,Darien,Harry Arora,R,5049,57.97%
Treasurer,Darien,Jennifer Baldwin,IND,156,1.79%
Treasurer,Darien,Erick Russell,WF,47,0.54%
Treasurer,Darien,JoAnna Laiscell,LI,43,0.49%
Comptroller,Darien,Sean Scanlon,D,3666,42.46%
Comptroller,Darien,Mary Fay,R,4783,55.40%
Comptroller,Darien,Sean Scanlon,IND,142,1.64%
Comptroller,Darien,Sean Scanlon,WF,43,0.50%
Attorney General,Darien,William Tong,D,4100,46.83%
Attorney General,Darien,Jessica Kordas,R,4477,51.14%
Attorney General,Darien,A.P. Pascarella,IND,82,0.94%
Attorney General,Darien,William Tong,WF,58,0.66%
Attorney General,Darien,Ken Krayeske,G,38,0.43%
Judge of Probate 52,Darien,William P. Osterndorf,R,5646,89.66%
Judge of Probate 52,Darien,Jeffrey G. Lane,PC,651,10.34%
Registrar of Voters,Darien,Susan K. Gray,D,4041,47.22%
Registrar of Voters,Darien,Cara Gately,R,4516,52.78%
Board of Education,Darien,D. Jill McCammon,R,931,46.39%
Board of Education,Darien,"John R. Sini, JR",R,876,43.65%
Board of Education,Darien,Kadiatu M.Lublin,PC,200,9.97%
Non-Partisan Representative Town Meeting Members District One,Darien,Priscilla Wong,NonP,76,17.84%
Non-Partisan Representative Town Meeting Members District One,Darien,Gregory Grambling,NonP,69,16.20%
Non-Partisan Representative Town Meeting Members District One,Darien,Sarah M. Baldwin,NonP,70,16.43%
Non-Partisan Representative Town Meeting Members District One,Darien,Patrick Parr,NonP,68,15.96%
Non-Partisan Representative Town Meeting Members District One,Darien,Cassie Mecsery,NonP,72,16.90%
Non-Partisan Representative Town Meeting Members District One,Darien,Diane G. Conologue,NonP,71,16.67%
Non-Partisan Representative Town Meeting Members District Two,Darien,Barbara L. Thorne,NonP,735,11.83%
Non-Partisan Representative Town Meeting Members District Two,Darien,Penelope Wilson,NonP,603,9.70%
Non-Partisan Representative Town Meeting Members District Two,Darien,Cheryl Russell,NonP,655,10.54%
Non-Partisan Representative Town Meeting Members District Two,Darien,Petr Marousek,NonP,539,8.67%
Non-Partisan Representative Town Meeting Members District Two,Darien,Michael C. Wheeler,NonP,600,9.65%
Non-Partisan Representative Town Meeting Members District Two,Darien,Clara C. Sartori,NonP,679,10.93%
Non-Partisan Representative Town Meeting Members District Two,Darien,Charles Teschner Jr.,NonP,565,9.09%
Non-Partisan Representative Town Meeting Members District Two,Darien,Michael A. P. Casolo,NonP,647,10.41%
Non-Partisan Representative Town Meeting Members District Two,Darien,Katie Vanovitch,NonP,576,9.27%
Non-Partisan Representative Town Meeting Members District Two,Darien,Emily T. Salmore,NonP,616,9.91%
Non-Partisan Representative Town Meeting Members District Three,Darien,Edward A. Washecka,NonP,857,19.98%
Non-Partisan Representative Town Meeting Members District Three,Darien,Jack H. Davis,NonP,853,19.89%
Non-Partisan Representative Town Meeting Members District Three,Darien,Jeffery Crouse,NonP,825,19.24%
Non-Partisan Representative Town Meeting Members District Three,Darien,Sara A. Hesli,NonP,878,20.47%
Non-Partisan Representative Town Meeting Members District Three,Darien,Liane Zielinski,NonP,876,20.42%
Non-Partisan Representative Town Meeting Members District Four,Darien,Brian J. Rayhill,NonP,742,14.22%
Non-Partisan Representative Town Meeting Members District Four,Darien,Kimberlee Kiner,NonP,716,13.72%
Non-Partisan Representative Town Meeting Members District Four,Darien,Rolf C. Obin,NonP,534,10.24%
Non-Partisan Representative Town Meeting Members District Four,Darien,Nicholas N. Branca,NonP,628,12.04%
Non-Partisan Representative Town Meeting Members District Four,Darien,Elizabeth Keller,NonP,719,13.78%
Non-Partisan Representative Town Meeting Members District Four,Darien,Werner Domittner,NonP,567,10.87%
Non-Partisan Representative Town Meeting Members District Four,Darien,Meghana Bhat,NonP,613,11.75%
Non-Partisan Representative Town Meeting Members District Four,Darien,Jan Raymond,NonP,698,13.38%
Non-Partisan Representative Town Meeting Members District Five,Darien,David F. Bayne,NonP,773,15.15%
Non-Partisan Representative Town Meeting Members District Five,Darien,Alyssa A. Mahoney,NonP,782,15.33%
Non-Partisan Representative Town Meeting Members District Five,Darien,Harry D. McLachlin,NonP,678,13.29%
Non-Partisan Representative Town Meeting Members District Five,Darien,Mark R. Adiletta,NonP,750,14.70%
Non-Partisan Representative Town Meeting Members District Five,Darien,Beth Pope,NonP,789,15.46%
Non-Partisan Representative Town Meeting Members District Five,Darien,Curtis A. Butler,NonP,660,12.94%
Non-Partisan Representative Town Meeting Members District Five,Darien,Ian M. Laird,NonP,670,13.13%
Non-Partisan Representative Town Meeting Members District Six,Darien,Allison Costanzo,NonP,614,11.60%
Non-Partisan Representative Town Meeting Members District Six,Darien,Michael L. Kadish,NonP,364,6.87%
Non-Partisan Representative Town Meeting Members District Six,Darien,David York,NonP,415,7.84%
Non-Partisan Representative Town Meeting Members District Six,Darien,Frank  Adelman,NonP,478,9.03%
Non-Partisan Representative Town Meeting Members District Six,Darien,Daniel J. Manghirmalani,NonP,359,6.78%
Non-Partisan Representative Town Meeting Members District Six,Darien,Sandra S. Conway,NonP,572,10.80%
Non-Partisan Representative Town Meeting Members District Six,Darien,Rachel B. Taylor,NonP,579,10.93%
Non-Partisan Representative Town Meeting Members District Six,Darien,Susan R. Lauritzen,NonP,517,9.76%
Non-Partisan Representative Town Meeting Members District Six,Darien,John J. Visi,NonP,492,9.29%
Non-Partisan Representative Town Meeting Members District Six,Darien,Richard E. Poli,NonP,394,7.44%
Non-Partisan Representative Town Meeting Members District Six,Darien,Alicia C. Johnson,NonP,511,9.65%
Governor and Lieutenant Governor,Deep River,Ned Lamont and Susan Bysiewicz,D,1324,58.35%
Governor and Lieutenant Governor,Deep River,Bob Stefanowski and Laura Devlin,R,889,39.18%
Governor and Lieutenant Governor,Deep River,Ned Lamont and Susan Bysiewicz,GFCT,5,0.22%
Governor and Lieutenant Governor,Deep River,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,14,0.62%
Governor and Lieutenant Governor,Deep River,Ned Lamont and Susan Bysiewicz,WF,37,1.63%
Governor and Lieutenant Governor,Deep River,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Deep River,Richard Blumenthal,D,1331,58.97%
United States Senator,Deep River,Leora R. Levy,R,875,38.77%
United States Senator,Deep River,Richard Blumenthal,WF,51,2.26%
United States Senator,Deep River,John Anderson,WI,0,0.00%
United States Senator,Deep River,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 02,Deep River,Joe Courtney,D,0,0.00%
Representative in Congress 02,Deep River,Mike France,R,0,0.00%
Representative in Congress 02,Deep River,William Hall,LI,0,0.00%
Representative in Congress 02,Deep River,Kevin Blacker,G,0,0.00%
State Senate 33,Deep River,Norm Needleman,D,0,0.00%
State Senate 33,Deep River,Brandon Goff,R,0,0.00%
State Senate 33,Deep River,Norm Needleman,IND,0,0.00%
State Representative 36,Deep River,Christine Palm,D,0,0.00%
State Representative 36,Deep River,Chris Turkington,R,0,0.00%
State Representative 36,Deep River,Christine Palm,IND,0,0.00%
State Representative 36,Deep River,Christine Palm,WF,0,0.00%
Secretary of the State,Deep River,Stephanie Thomas,D,1270,57.18%
Secretary of the State,Deep River,Dominic Rapini,R,850,38.27%
Secretary of the State,Deep River,Cynthia R. Jennings,IND,48,2.16%
Secretary of the State,Deep River,Stephanie Thomas,WF,53,2.39%
Treasurer,Deep River,Erick Russell,D,1226,55.63%
Treasurer,Deep River,Harry Arora,R,860,39.02%
Treasurer,Deep River,Jennifer Baldwin,IND,57,2.59%
Treasurer,Deep River,Erick Russell,WF,48,2.18%
Treasurer,Deep River,JoAnna Laiscell,LI,13,0.59%
Comptroller,Deep River,Sean Scanlon,D,1246,56.56%
Comptroller,Deep River,Mary Fay,R,886,40.22%
Comptroller,Deep River,Sean Scanlon,IND,32,1.45%
Comptroller,Deep River,Sean Scanlon,WF,39,1.77%
Attorney General,Deep River,William Tong,D,1343,60.06%
Attorney General,Deep River,Jessica Kordas,R,817,36.54%
Attorney General,Deep River,A.P. Pascarella,IND,15,0.67%
Attorney General,Deep River,William Tong,WF,54,2.42%
Attorney General,Deep River,Ken Krayeske,G,7,0.31%
Judge of Probate 33,Deep River,Jeannine Lewis,D,0,0.00%
Judge of Probate 33,Deep River,David S. Gage,R,0,0.00%
Registrar of Voters,Deep River,Karen A. Abercrombie,WI,5,16.67%
Registrar of Voters,Deep River,Elizabeth L.C. Gregan,WI,20,66.67%
Registrar of Voters,Deep River,Michael Harris,WI,5,16.67%
Governor and Lieutenant Governor,Derby,Ned Lamont and Susan Bysiewicz,D,1778,47.73%
Governor and Lieutenant Governor,Derby,Bob Stefanowski and Laura Devlin,R,1875,50.34%
Governor and Lieutenant Governor,Derby,Ned Lamont and Susan Bysiewicz,GFCT,4,0.11%
Governor and Lieutenant Governor,Derby,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,37,0.99%
Governor and Lieutenant Governor,Derby,Ned Lamont and Susan Bysiewicz,WF,31,0.83%
Governor and Lieutenant Governor,Derby,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Derby,Richard Blumenthal,D,1806,48.96%
United States Senator,Derby,Leora R. Levy,R,1833,49.69%
United States Senator,Derby,Richard Blumenthal,WF,50,1.36%
United States Senator,Derby,John Anderson,WI,0,0.00%
United States Senator,Derby,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 03,Derby,Rosa L. DeLauro,D,1861,50.53%
Representative in Congress 03,Derby,Lesley DeNardis,R,1730,46.97%
Representative in Congress 03,Derby,Amy F. Chai,IND,71,1.93%
Representative in Congress 03,Derby,Justin Paglino,G,21,0.57%
State Senate 17,Derby,Jorge Cabrera,D,1752,49.02%
State Senate 17,Derby,Kathy Hoyt,R,1732,48.46%
State Senate 17,Derby,Jorge Cabrera,IND,60,1.68%
State Senate 17,Derby,Jorge Cabrera,WF,30,0.84%
State Representative 104,Derby,Kara Rochelle,D,615,55.16%
State Representative 104,Derby,Josh Shuart,R,463,41.52%
State Representative 104,Derby,Kara Rochelle,IND,18,1.61%
State Representative 104,Derby,Kara Rochelle,WF,19,1.70%
State Representative 105,Derby,Nicole Klarides-Ditria,R,155,100.00%
State Representative 114,Derby,Mary Welander,D,1103,46.56%
State Representative 114,Derby,Daniel Cowan,R,1224,51.67%
State Representative 114,Derby,Mary Welander,IND,26,1.10%
State Representative 114,Derby,Mary Welander,WF,16,0.68%
Secretary of the State,Derby,Stephanie Thomas,D,1702,46.91%
Secretary of the State,Derby,Dominic Rapini,R,1813,49.97%
Secretary of the State,Derby,Cynthia R. Jennings,IND,69,1.90%
Secretary of the State,Derby,Stephanie Thomas,WF,44,1.21%
Treasurer,Derby,Erick Russell,D,1656,45.82%
Treasurer,Derby,Harry Arora,R,1831,50.66%
Treasurer,Derby,Jennifer Baldwin,IND,76,2.10%
Treasurer,Derby,Erick Russell,WF,34,0.94%
Treasurer,Derby,JoAnna Laiscell,LI,17,0.47%
Comptroller,Derby,Sean Scanlon,D,1660,46.00%
Comptroller,Derby,Mary Fay,R,1866,51.70%
Comptroller,Derby,Sean Scanlon,IND,51,1.41%
Comptroller,Derby,Sean Scanlon,WF,32,0.89%
Attorney General,Derby,William Tong,D,1839,50.30%
Attorney General,Derby,Jessica Kordas,R,1714,46.88%
Attorney General,Derby,A.P. Pascarella,IND,40,1.09%
Attorney General,Derby,William Tong,WF,50,1.37%
Attorney General,Derby,Ken Krayeske,G,13,0.36%
Judge of Probate 41,Derby,Clifford P. Hoyle,D,1756,49.45%
Judge of Probate 41,Derby,Clifford P. Hoyle,R,1795,50.55%
Governor and Lieutenant Governor,Durham,Ned Lamont and Susan Bysiewicz,D,1697,45.03%
Governor and Lieutenant Governor,Durham,Bob Stefanowski and Laura Devlin,R,1982,52.59%
Governor and Lieutenant Governor,Durham,Ned Lamont and Susan Bysiewicz,GFCT,9,0.24%
Governor and Lieutenant Governor,Durham,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,40,1.06%
Governor and Lieutenant Governor,Durham,Ned Lamont and Susan Bysiewicz,WF,41,1.09%
Governor and Lieutenant Governor,Durham,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Durham,Richard Blumenthal,D,1731,46.30%
United States Senator,Durham,Leora R. Levy,R,1934,51.73%
United States Senator,Durham,Richard Blumenthal,WF,74,1.98%
United States Senator,Durham,John Anderson,WI,0,0.00%
United States Senator,Durham,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 03,Durham,Rosa L. DeLauro,D,1740,46.54%
Representative in Congress 03,Durham,Lesley DeNardis,R,1874,50.12%
Representative in Congress 03,Durham,Amy F. Chai,IND,92,2.46%
Representative in Congress 03,Durham,Justin Paglino,G,33,0.88%
State Senate 12,Durham,Christine H. Cohen,D,1082,44.34%
State Senate 12,Durham,Paul Crisci,R,1286,52.70%
State Senate 12,Durham,Christine H. Cohen,IND,36,1.48%
State Senate 12,Durham,Christine H. Cohen,WF,36,1.48%
State Senate 34,Durham,Paul Cicarella,R,808,81.70%
State Senate 34,Durham,Paul Cicarella,IND,62,6.27%
State Senate 34,Durham,David A. Bedell,G,119,12.03%
State Representative 86,Durham,Vincent J. Candelora,R,690,100.00%
State Representative 101,Durham,John-Michael Parker,D,1195,43.58%
State Representative 101,Durham,John A. Rasimas,R,1454,53.03%
State Representative 101,Durham,John-Michael Parker,IND,57,2.08%
State Representative 101,Durham,John-Michael Parker,WF,36,1.31%
Secretary of the State,Durham,Stephanie Thomas,D,1615,43.71%
Secretary of the State,Durham,Dominic Rapini,R,1938,52.45%
Secretary of the State,Durham,Cynthia R. Jennings,IND,76,2.06%
Secretary of the State,Durham,Stephanie Thomas,WF,66,1.79%
Treasurer,Durham,Erick Russell,D,1579,42.74%
Treasurer,Durham,Harry Arora,R,1948,52.73%
Treasurer,Durham,Jennifer Baldwin,IND,56,1.52%
Treasurer,Durham,Erick Russell,WF,77,2.08%
Treasurer,Durham,JoAnna Laiscell,LI,34,0.92%
Comptroller,Durham,Sean Scanlon,D,1580,42.86%
Comptroller,Durham,Mary Fay,R,1988,53.93%
Comptroller,Durham,Sean Scanlon,IND,66,1.79%
Comptroller,Durham,Sean Scanlon,WF,52,1.41%
Attorney General,Durham,William Tong,D,1731,46.57%
Attorney General,Durham,Jessica Kordas,R,1872,50.36%
Attorney General,Durham,A.P. Pascarella,IND,33,0.89%
Attorney General,Durham,William Tong,WF,63,1.69%
Attorney General,Durham,Ken Krayeske,G,18,0.48%
Judge of Probate 15,Durham,Joseph D. Marino,D,2098,100.00%
Governor and Lieutenant Governor,Eastford,Ned Lamont and Susan Bysiewicz,D,356,42.53%
Governor and Lieutenant Governor,Eastford,Bob Stefanowski and Laura Devlin,R,461,55.08%
Governor and Lieutenant Governor,Eastford,Ned Lamont and Susan Bysiewicz,GFCT,2,0.24%
Governor and Lieutenant Governor,Eastford,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,7,0.84%
Governor and Lieutenant Governor,Eastford,Ned Lamont and Susan Bysiewicz,WF,11,1.31%
Governor and Lieutenant Governor,Eastford,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Eastford,Richard Blumenthal,D,347,42.01%
United States Senator,Eastford,Leora R. Levy,R,463,56.05%
United States Senator,Eastford,Richard Blumenthal,WF,16,1.94%
United States Senator,Eastford,John Anderson,WI,0,0.00%
United States Senator,Eastford,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 02,Eastford,Joe Courtney,D,416,50.30%
Representative in Congress 02,Eastford,Mike France,R,397,48.00%
Representative in Congress 02,Eastford,William Hall,LI,8,0.97%
Representative in Congress 02,Eastford,Kevin Blacker,G,6,0.73%
State Senate 35,Eastford,Lisa Thomas,D,327,39.64%
State Senate 35,Eastford,Jeff Gordon,R,478,57.94%
State Senate 35,Eastford,Lisa Thomas,IND,12,1.45%
State Senate 35,Eastford,Lisa Thomas,WF,8,0.97%
State Representative 50,Eastford,Pat Boyd,D,408,49.57%
State Representative 50,Eastford,Aaron Soucy,R,415,50.43%
Secretary of the State,Eastford,Stephanie Thomas,D,350,43.00%
Secretary of the State,Eastford,Dominic Rapini,R,437,53.69%
Secretary of the State,Eastford,Cynthia R. Jennings,IND,14,1.72%
Secretary of the State,Eastford,Stephanie Thomas,WF,13,1.60%
Treasurer,Eastford,Erick Russell,D,320,39.41%
Treasurer,Eastford,Harry Arora,R,449,55.30%
Treasurer,Eastford,Jennifer Baldwin,IND,16,1.97%
Treasurer,Eastford,Erick Russell,WF,15,1.85%
Treasurer,Eastford,JoAnna Laiscell,LI,12,1.48%
Comptroller,Eastford,Sean Scanlon,D,320,39.65%
Comptroller,Eastford,Mary Fay,R,465,57.62%
Comptroller,Eastford,Sean Scanlon,IND,12,1.49%
Comptroller,Eastford,Sean Scanlon,WF,10,1.24%
Attorney General,Eastford,William Tong,D,364,44.39%
Attorney General,Eastford,Jessica Kordas,R,435,53.05%
Attorney General,Eastford,A.P. Pascarella,IND,7,0.85%
Attorney General,Eastford,William Tong,WF,13,1.59%
Attorney General,Eastford,Ken Krayeske,G,1,0.12%
Judge of Probate 26,Eastford,Leah Schad,D,395,48.11%
Judge of Probate 26,Eastford,Gabrielle Labonte,R,426,51.89%
Registrar of Voters,Eastford,Toni Doubleday,R,543,95.94%
Registrar of Voters,Eastford,Kathleen Healey,WI,23,4.06%
Governor and Lieutenant Governor,East Granby,Ned Lamont and Susan Bysiewicz,D,1220,48.96%
Governor and Lieutenant Governor,East Granby,Bob Stefanowski and Laura Devlin,R,1211,48.60%
Governor and Lieutenant Governor,East Granby,Ned Lamont and Susan Bysiewicz,GFCT,2,0.08%
Governor and Lieutenant Governor,East Granby,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,36,1.44%
Governor and Lieutenant Governor,East Granby,Ned Lamont and Susan Bysiewicz,WF,23,0.92%
Governor and Lieutenant Governor,East Granby,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,East Granby,Richard Blumenthal,D,1244,50.49%
United States Senator,East Granby,Leora R. Levy,R,1185,48.09%
United States Senator,East Granby,Richard Blumenthal,WF,35,1.42%
United States Senator,East Granby,John Anderson,WI,0,0.00%
United States Senator,East Granby,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 01,East Granby,John B. Larson,D,1231,50.24%
Representative in Congress 01,East Granby,Larry Lazor,R,1162,47.43%
Representative in Congress 01,East Granby,John B. Larson,WF,39,1.59%
Representative in Congress 01,East Granby,Mary L. Sanders,G,18,0.73%
State Senate 7,East Granby,Cynthia Mangini,D,1039,42.39%
State Senate 7,East Granby,John A. Kissel,R,1351,55.12%
State Senate 7,East Granby,John A. Kissel,IND,31,1.26%
State Senate 7,East Granby,Cynthia Mangini,WF,30,1.22%
State Representative 61,East Granby,Jim Irwin,D,979,39.62%
State Representative 61,East Granby,Tami Zawistowski,R,1442,58.36%
State Representative 61,East Granby,Tami Zawistowski,IND,50,2.02%
Secretary of the State,East Granby,Stephanie Thomas,D,1186,48.59%
Secretary of the State,East Granby,Dominic Rapini,R,1158,47.44%
Secretary of the State,East Granby,Cynthia R. Jennings,IND,58,2.38%
Secretary of the State,East Granby,Stephanie Thomas,WF,39,1.60%
Treasurer,East Granby,Erick Russell,D,1120,46.09%
Treasurer,East Granby,Harry Arora,R,1200,49.38%
Treasurer,East Granby,Jennifer Baldwin,IND,52,2.14%
Treasurer,East Granby,Erick Russell,WF,28,1.15%
Treasurer,East Granby,JoAnna Laiscell,LI,30,1.23%
Comptroller,East Granby,Sean Scanlon,D,1135,46.90%
Comptroller,East Granby,Mary Fay,R,1223,50.54%
Comptroller,East Granby,Sean Scanlon,IND,38,1.57%
Comptroller,East Granby,Sean Scanlon,WF,24,0.99%
Attorney General,East Granby,William Tong,D,1236,50.59%
Attorney General,East Granby,Jessica Kordas,R,1133,46.38%
Attorney General,East Granby,A.P. Pascarella,IND,26,1.06%
Attorney General,East Granby,William Tong,WF,36,1.47%
Attorney General,East Granby,Ken Krayeske,G,12,0.49%
Judge of Probate 03,East Granby,Dan Mara,D,1208,50.35%
Judge of Probate 03,East Granby,Edward G. McAnaney,R,1191,49.65%
Governor and Lieutenant Governor,East Haddam,Ned Lamont and Susan Bysiewicz,D,2201,47.73%
Governor and Lieutenant Governor,East Haddam,Bob Stefanowski and Laura Devlin,R,2306,50.01%
Governor and Lieutenant Governor,East Haddam,Ned Lamont and Susan Bysiewicz,GFCT,8,0.17%
Governor and Lieutenant Governor,East Haddam,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,57,1.24%
Governor and Lieutenant Governor,East Haddam,Ned Lamont and Susan Bysiewicz,WF,39,0.85%
Governor and Lieutenant Governor,East Haddam,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,East Haddam,Richard Blumenthal,D,2273,49.38%
United States Senator,East Haddam,Leora R. Levy,R,2269,49.29%
United States Senator,East Haddam,Richard Blumenthal,WF,61,1.33%
United States Senator,East Haddam,John Anderson,WI,0,0.00%
United States Senator,East Haddam,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 02,East Haddam,Joe Courtney,D,2459,53.48%
Representative in Congress 02,East Haddam,Mike France,R,2069,45.00%
Representative in Congress 02,East Haddam,William Hall,LI,36,0.78%
Representative in Congress 02,East Haddam,Kevin Blacker,G,34,0.74%
State Senate 33,East Haddam,Norm Needleman,D,2213,48.31%
State Senate 33,East Haddam,Brandon Goff,R,2302,50.25%
State Senate 33,East Haddam,Norm Needleman,IND,66,1.44%
State Representative 34,East Haddam,John Olin,D,2091,45.49%
State Representative 34,East Haddam,Irene Haines,R,2414,52.51%
State Representative 34,East Haddam,John Olin,IND,63,1.37%
State Representative 34,East Haddam,John Olin,WF,29,0.63%
Secretary of the State,East Haddam,Stephanie Thomas,D,2183,47.94%
Secretary of the State,East Haddam,Dominic Rapini,R,2216,48.66%
Secretary of the State,East Haddam,Cynthia R. Jennings,IND,100,2.20%
Secretary of the State,East Haddam,Stephanie Thomas,WF,55,1.21%
Treasurer,East Haddam,Erick Russell,D,2085,45.81%
Treasurer,East Haddam,Harry Arora,R,2297,50.47%
Treasurer,East Haddam,Jennifer Baldwin,IND,93,2.04%
Treasurer,East Haddam,Erick Russell,WF,46,1.01%
Treasurer,East Haddam,JoAnna Laiscell,LI,30,0.66%
Comptroller,East Haddam,Sean Scanlon,D,2096,87.96%
Comptroller,East Haddam,Mary Fay,R,167,7.01%
Comptroller,East Haddam,Sean Scanlon,IND,82,3.44%
Comptroller,East Haddam,Sean Scanlon,WF,38,1.59%
Attorney General,East Haddam,William Tong,D,2276,49.74%
Attorney General,East Haddam,Jessica Kordas,R,2180,47.64%
Attorney General,East Haddam,A.P. Pascarella,IND,38,0.83%
Attorney General,East Haddam,William Tong,WF,59,1.29%
Attorney General,East Haddam,Ken Krayeske,G,23,0.50%
Judge of Probate 14,East Haddam,Jennifer Berkenstock,R,3056,100.00%
Registrar of Voters,East Haddam,Martha Hansen,D,2158,48.25%
Registrar of Voters,East Haddam,Rebecca Wonneberger,R,2315,51.75%
Governor and Lieutenant Governor,East Hampton,Ned Lamont and Susan Bysiewicz,D,3013,47.52%
Governor and Lieutenant Governor,East Hampton,Bob Stefanowski and Laura Devlin,R,3138,49.50%
Governor and Lieutenant Governor,East Hampton,Ned Lamont and Susan Bysiewicz,GFCT,9,0.14%
Governor and Lieutenant Governor,East Hampton,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,88,1.39%
Governor and Lieutenant Governor,East Hampton,Ned Lamont and Susan Bysiewicz,WF,92,1.45%
Governor and Lieutenant Governor,East Hampton,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,East Hampton,Richard Blumenthal,D,3096,49.18%
United States Senator,East Hampton,Leora R. Levy,R,3092,49.12%
United States Senator,East Hampton,Richard Blumenthal,WF,107,1.70%
United States Senator,East Hampton,John Anderson,WI,0,0.00%
United States Senator,East Hampton,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 02,East Hampton,Joe Courtney,D,3436,54.64%
Representative in Congress 02,East Hampton,Mike France,R,2758,43.86%
Representative in Congress 02,East Hampton,William Hall,LI,53,0.84%
Representative in Congress 02,East Hampton,Kevin Blacker,G,41,0.65%
State Senate 33,East Hampton,Norm Needleman,D,2898,45.88%
State Senate 33,East Hampton,Brandon Goff,R,3319,52.54%
State Senate 33,East Hampton,Norm Needleman,IND,100,1.58%
State Representative 34,East Hampton,John Olin,D,2834,45.04%
State Representative 34,East Hampton,Irene Haines,R,3293,52.34%
State Representative 34,East Hampton,John Olin,IND,92,1.46%
State Representative 34,East Hampton,John Olin,WF,73,1.16%
Secretary of the State,East Hampton,Stephanie Thomas,D,2945,47.26%
Secretary of the State,East Hampton,Dominic Rapini,R,3009,48.29%
Secretary of the State,East Hampton,Cynthia R. Jennings,IND,164,2.63%
Secretary of the State,East Hampton,Stephanie Thomas,WF,113,1.81%
Treasurer,East Hampton,Erick Russell,D,2771,44.51%
Treasurer,East Hampton,Harry Arora,R,3152,50.63%
